Course Subject,Course Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Semester
CHLH,101,Introduction to Public Health,2,18,8,5,7,3,1,3,1,0,1,1,0,F-16
CHLH,101,Introduction to Public Health,4,13,6,11,7,4,1,0,0,0,0,0,1,F-16
CHLH,101,Introduction to Public Health,1,19,4,0,6,0,1,0,1,1,1,0,0,F-16
CHLH,101,Introduction to Public Health,6,12,10,1,2,0,1,0,0,0,1,0,0,F-16
CHLH,101,Introduction to Public Health,5,9,12,3,2,0,0,1,1,0,0,0,1,F-16
CHLH,101,Introduction to Public Health,1,9,9,4,4,4,1,0,0,0,0,0,1,F-16
CHLH,110,Intro to the Health Sciences,8,6,3,4,1,1,0,0,1,1,2,0,1,F-16
CHLH,125,Orientation KIN & Comm Health,34,85,0,0,12,0,0,4,0,0,2,1,0,F-15
CHLH,125,Orientation KIN & Comm Health,48,43,0,0,11,0,0,2,0,0,2,0,0,S-16
CHLH,125,Orientation KIN & Comm Health,19,71,0,0,7,0,0,3,0,0,3,0,0,S-15
CHLH,125,Orientation KIN & Comm Health,6,108,0,0,9,0,0,4,0,0,0,0,2,F-16
CHLH,199,Campus Acq Rape Educ (CARE),3,24,7,2,0,0,0,0,0,0,0,0,0,F-15
CHLH,199,Undergraduate Open Seminar,5,3,7,8,1,3,2,1,0,0,0,0,0,S-16
CHLH,199,Undergraduate Open Seminar,6,10,8,3,2,0,0,0,1,0,3,0,0,S-16
CHLH,199,Undergraduate Open Seminar,7,31,9,2,1,0,0,1,0,0,0,0,0,S-16
CHLH,199,Undergraduate Open Seminar,0,28,0,4,0,0,0,0,0,0,0,0,0,S-15
CHLH,199,Undergraduate Open Seminar,0,32,0,3,0,0,0,0,0,0,0,0,0,S-15
CHLH,199,Undergraduate Open Seminar,5,25,5,6,4,0,0,2,0,0,0,0,0,S-15
CHLH,199,Campus Acq Rape Educ (CARE),3,22,7,4,2,0,1,0,0,0,0,0,0,F-16
CHLH,200,Mental Health,0,40,0,0,18,0,0,9,0,0,2,0,0,F-15
CHLH,200,Mental Health,0,68,0,0,27,0,0,5,0,0,1,0,0,S-16
CHLH,200,Mental Health,0,41,0,0,33,0,0,8,0,0,2,0,0,S-15
CHLH,200,Mental Health,0,36,0,0,20,0,0,8,0,0,0,0,2,F-16
CHLH,206,Human Sexuality,33,153,53,11,29,13,3,2,3,1,2,1,9,F-15
CHLH,206,Human Sexuality,14,146,44,22,34,8,4,10,3,1,2,0,2,F-15
CHLH,206,Human Sexuality,5,7,1,3,3,0,0,0,0,1,1,0,1,F-15
CHLH,206,Human Sexuality,32,127,39,21,14,5,3,5,2,4,1,1,7,S-16
CHLH,206,Human Sexuality,8,167,119,42,81,21,11,11,7,5,6,3,9,S-16
CHLH,206,Human Sexuality,17,138,62,23,32,22,6,10,4,4,1,0,3,S-15
CHLH,206,Human Sexuality,10,81,43,29,47,22,7,13,3,3,5,1,6,S-15
CHLH,206,Human Sexuality,92,39,36,10,6,8,2,2,3,0,0,2,5,F-16
CHLH,206,Human Sexuality,12,233,160,77,101,29,14,20,9,5,7,3,18,F-16
CHLH,210,Community Health Organizations,14,65,20,22,14,7,2,0,0,1,1,1,2,F-15
CHLH,210,Community Health Organizations,19,54,15,13,9,4,5,1,1,0,0,0,0,S-16
CHLH,210,Community Health Organizations,14,37,31,12,11,6,3,4,1,0,3,0,0,S-15
CHLH,210,Community Health Organizations,36,31,30,17,10,3,2,1,1,0,0,0,0,F-16
CHLH,243,Drug Use and Abuse,0,73,0,0,46,0,0,19,0,0,2,0,1,F-15
CHLH,243,Drug Use and Abuse,0,102,0,0,36,0,0,14,0,0,2,0,2,F-15
CHLH,243,Drug Use and Abuse,213,31,16,8,4,6,1,2,0,1,0,0,3,F-15
CHLH,243,Drug Use and Abuse,0,85,0,0,38,0,0,9,0,0,1,0,0,S-16
CHLH,243,Drug Use and Abuse,0,123,0,0,41,0,0,9,0,0,1,0,0,S-16
CHLH,243,Drug Use and Abuse,215,135,48,26,38,14,9,6,4,4,1,2,9,S-16
CHLH,243,Drug Use and Abuse,45,80,39,19,7,2,2,0,1,0,0,0,0,S-15
CHLH,243,Drug Use and Abuse,0,117,0,0,65,0,0,12,0,0,1,0,0,S-15
CHLH,243,Drug Use and Abuse,129,77,22,23,6,6,5,4,2,0,0,0,1,S-15
CHLH,243,Drug Use and Abuse,0,66,0,0,35,0,0,8,0,0,3,0,0,F-16
CHLH,243,Drug Use and Abuse,0,52,0,0,38,0,0,16,0,0,8,0,0,F-16
CHLH,243,Drug Use and Abuse,287,138,41,13,17,45,60,38,19,10,6,7,17,F-16
CHLH,244,Health Statistics,0,3,3,4,3,5,1,2,0,0,0,0,0,F-15
CHLH,244,Health Statistics,0,6,6,1,5,2,1,1,2,0,0,0,2,S-15
CHLH,250,Health Care Systems,15,38,38,15,7,9,7,1,0,0,0,0,0,F-15
CHLH,250,Health Care Systems,16,44,29,25,15,8,5,2,1,2,1,0,0,S-16
CHLH,250,Health Care Systems,23,53,26,16,9,13,4,2,1,1,1,0,1,S-15
CHLH,250,Health Care Systems,12,30,25,15,11,4,4,3,1,1,0,0,0,F-16
CHLH,260,Introduction to Medical Ethics,4,54,25,15,20,2,4,6,2,0,0,0,0,F-15
CHLH,260,Introduction to Medical Ethics,2,47,22,16,27,3,2,2,1,0,0,0,1,F-15
CHLH,260,Introduction to Medical Ethics,27,73,16,5,7,1,2,2,0,0,1,0,1,S-16
CHLH,260,Introduction to Medical Ethics,7,63,14,11,21,8,3,4,4,0,0,0,0,S-15
CHLH,260,Introduction to Medical Ethics,12,59,12,14,21,5,2,2,1,0,1,0,0,F-16
CHLH,260,Introduction to Medical Ethics,12,34,18,5,11,1,4,2,0,0,2,0,0,F-16
CHLH,274,Introduction to Epidemiology,11,8,24,12,15,15,7,5,8,5,3,5,1,F-15
CHLH,274,Introduction to Epidemiology,24,6,27,24,6,21,12,13,9,5,0,1,3,S-16
CHLH,274,Introduction to Epidemiology,4,41,36,39,23,15,7,9,2,1,0,0,0,S-15
CHLH,274,Introduction to Epidemiology,14,15,18,13,16,21,11,15,11,3,0,0,2,F-16
CHLH,304,Foundations of Health Behavior,40,43,23,10,11,1,3,0,0,0,0,0,2,F-15
CHLH,304,Foundations of Health Behavior,17,51,31,20,7,3,4,1,0,0,1,0,4,S-16
CHLH,304,Foundations of Health Behavior,14,53,25,15,16,5,1,1,0,1,0,0,1,S-15
CHLH,304,Foundations of Health Behavior,50,36,15,5,4,6,3,1,3,2,1,0,6,F-16
CHLH,380,Orientation to Internship,0,79,5,6,1,3,0,0,0,0,0,0,0,F-15
CHLH,380,Orientation to Internship,0,109,5,1,1,1,4,1,0,0,1,0,0,S-16
CHLH,380,Orientation to Internship,0,93,4,4,0,0,0,0,0,0,0,0,0,S-15
CHLH,380,Orientation to Internship,0,100,5,6,0,2,0,0,2,0,0,0,0,F-16
CHLH,404,Gerontology,0,20,0,0,4,0,0,2,0,0,1,0,0,F-15
CHLH,404,Gerontology,0,20,0,0,13,0,0,3,0,0,0,0,0,S-16
CHLH,404,Gerontology,0,19,0,0,10,0,0,0,0,0,0,0,0,S-15
CHLH,404,Gerontology,0,27,0,0,2,0,0,1,0,0,3,0,1,F-16
CHLH,407,"Disability, Culture & Society",0,30,1,0,0,0,0,0,1,0,0,0,0,S-16
CHLH,407,"Disability, Culture & Society",0,31,0,4,1,0,0,0,0,0,0,0,0,S-15
CHLH,409,Women's Health,1,30,2,1,0,0,1,0,0,0,0,0,1,S-15
CHLH,410,Public Health Practice,37,42,20,11,7,4,0,0,1,0,0,0,0,F-15
CHLH,410,Public Health Practice,36,28,19,10,6,6,1,2,2,1,0,0,0,S-16
CHLH,410,Public Health Practice,42,30,12,5,10,5,2,0,2,0,0,0,2,S-15
CHLH,410,Public Health Practice,27,37,24,15,2,8,1,5,0,0,0,0,3,F-16
CHLH,415,International Health,2,37,10,7,3,3,1,0,0,0,0,1,0,F-15
CHLH,415,International Health,4,17,9,8,6,3,3,1,1,0,0,0,1,S-16
CHLH,415,International Health,3,25,13,9,3,0,0,0,0,0,0,0,0,S-15
CHLH,415,International Health,3,26,13,8,3,1,3,1,1,1,0,0,1,F-16
CHLH,421,Health Data Analysis,33,32,23,7,6,4,2,1,0,0,0,1,0,F-15
CHLH,421,Health Data Analysis,44,44,23,3,7,3,3,2,1,1,0,0,1,S-16
CHLH,421,Health Data Analysis,49,54,14,6,6,7,3,0,0,0,0,2,0,S-15
CHLH,421,Health Data Analysis,21,36,23,9,3,1,2,0,0,1,1,0,4,F-16
CHLH,455,Health Services Financing,15,43,8,5,14,2,3,1,0,0,0,0,0,F-15
CHLH,455,Health Services Financing,7,31,5,6,12,7,2,0,0,1,0,0,0,S-16
CHLH,455,Health Services Financing,23,27,6,5,10,3,2,1,0,0,0,0,1,S-15
CHLH,455,Health Services Financing,18,30,17,5,13,4,3,0,1,0,0,0,0,F-16
CHLH,456,Organization of Health Care,25,27,15,7,4,3,1,0,0,0,0,0,0,F-15
CHLH,456,Organization of Health Care,20,23,9,6,9,1,2,0,4,0,0,0,1,F-16
CHLH,457,Health Planning,10,37,10,5,8,0,0,1,0,0,0,0,0,F-15
CHLH,457,Health Planning,8,50,11,16,16,5,2,0,0,0,0,0,0,S-16
CHLH,457,Health Planning,8,42,13,12,13,2,1,1,0,0,0,1,1,S-15
CHLH,457,Health Planning,8,28,7,9,7,4,1,0,0,0,0,0,0,F-16
CHLH,458,Health Administration,4,27,27,5,3,7,1,3,7,0,0,0,0,S-16
CHLH,458,Health Administration,0,87,0,0,12,0,0,2,0,0,2,0,0,S-15
CHLH,458,Health Administration,3,7,29,10,13,14,2,9,0,0,2,0,1,F-16
CHLH,469,Environmental Health,8,15,8,2,0,0,0,0,0,0,0,0,0,S-16
CHLH,469,Environmental Health,2,5,10,5,1,2,1,0,0,0,0,0,1,S-16
CHLH,469,Environmental Health,1,18,7,2,0,0,0,0,0,0,0,0,0,S-15
CHLH,469,Environmental Health,0,6,10,5,2,1,0,1,0,0,0,0,0,S-15
CHLH,494,Special Topics: Health Issues,8,7,3,2,1,0,3,0,0,0,0,0,0,S-16
CHLH,494,Special Topics: Health Issues,12,10,5,1,1,0,1,0,0,0,0,0,0,S-15
CHLH,540,Health Behavior: Theory,0,22,0,0,2,0,0,0,0,0,0,0,0,F-16
CHLH,573,Biostatistics in Public Health,0,9,10,2,1,2,0,0,0,0,0,0,0,F-15
CHLH,573,Biostatistics in Public Health,0,2,6,11,7,0,0,0,0,0,0,0,0,F-16
CHLH,594,Special Topics,4,17,1,0,1,0,0,0,0,0,0,0,0,F-16
CHP,199,Special Topics:Honors Uncommon,9,16,1,1,1,0,0,1,0,0,0,0,0,F-16
CI,210,Intro to Digital Learning Env,0,13,7,2,0,0,0,0,0,0,0,0,0,F-16
CI,335,Content Area App of Educ Tech,3,26,2,2,1,0,0,0,0,0,0,0,0,F-15
CI,335,Content Area App of Educ Tech,4,16,1,2,2,0,0,0,0,0,0,0,0,F-15
CI,401,Intro Tchg in a Diverse Societ,9,10,2,2,4,0,0,0,0,0,0,0,0,F-15
CI,401,Intro Tchg in a Diverse Societ,0,15,2,4,0,0,1,0,0,0,0,0,0,F-15
CI,402,Tchg Diverse Middle Grade Stu,0,7,10,3,5,0,0,0,0,0,0,0,0,S-16
CI,402,Tchg Diverse Middle Grade Stu,3,11,6,0,1,0,0,0,0,0,0,0,0,S-16
CI,403,Tchg Diverse High School Stu,0,16,0,0,9,0,0,6,0,0,0,0,0,F-15
CI,403,Tchg Diverse High School Stu,0,18,1,0,5,0,0,0,0,0,0,0,0,F-16
CI,403,Tchg Diverse High School Stu,6,14,0,2,0,1,0,0,0,0,0,0,0,F-16
CI,404,Tchg and Assessing Sec Sch Stu,0,22,1,0,3,0,0,1,0,0,0,0,0,S-16
CI,404,Tchg and Assessing Sec Sch Stu,11,7,0,2,2,0,0,0,0,1,0,0,0,S-15
CI,404,Tchg and Assessing Sec Sch Stu,11,8,0,1,1,0,0,0,0,0,0,0,0,S-15
CI,405,Intro Tchg Elem Age Children,0,18,5,1,1,1,1,0,1,0,0,0,0,F-15
CI,405,Intro Tchg Elem Age Children,0,18,5,0,0,0,1,1,0,0,0,0,0,F-15
CI,405,Intro Tchg Elem Age Children,0,20,3,2,1,0,0,0,0,0,0,0,0,F-15
CI,405,Intro Tchg Elem Age Children,0,3,11,6,1,2,1,0,2,0,0,0,0,F-15
CI,405,Intro Tchg Elem Age Children,0,14,4,0,3,0,0,0,0,1,0,0,2,S-15
CI,405,Intro Tchg Elem Age Children,1,13,8,0,0,0,0,0,2,0,0,0,0,F-16
CI,405,Intro Tchg Elem Age Children,0,10,8,4,4,1,0,0,0,0,0,0,1,F-16
CI,406,Thry Prac in Elem Schl Tch I,0,12,9,5,1,1,0,0,0,0,0,0,0,F-15
CI,406,Thry Prac in Elem Schl Tch I,0,20,5,2,0,0,0,0,0,0,0,0,0,F-15
CI,406,Thry Prac in Elem Schl Tch I,0,5,10,6,1,2,1,0,0,0,0,0,1,F-15
CI,406,Thry Prac in Elem Schl Tch I,1,11,6,6,0,0,1,0,0,0,0,0,0,F-15
CI,406,Thry Prac in Elem Schl Tch I,0,20,2,4,2,0,0,0,0,0,0,0,0,F-16
CI,406,Thry Prac in Elem Schl Tch I,0,8,4,3,2,1,3,0,0,0,0,0,0,F-16
CI,407,Thry Prac in Elem Schl Tchg II,7,10,5,3,1,1,0,0,0,0,0,0,0,S-16
CI,407,Thry Prac in Elem Schl Tchg II,0,21,5,0,1,0,0,0,0,0,0,0,0,S-16
CI,407,Thry Prac in Elem Schl Tchg II,0,12,4,8,1,1,0,0,0,0,0,0,0,S-16
CI,407,Thry Prac in Elem Schl Tchg II,0,19,4,1,0,0,0,0,0,0,0,0,0,S-16
CI,407,Thry Prac in Elem Schl Tchg II,5,9,4,3,2,0,0,0,0,0,0,0,0,S-15
CI,407,Thry Prac in Elem Schl Tchg II,1,12,6,2,0,1,0,2,0,0,0,0,0,S-15
CI,407,Thry Prac in Elem Schl Tchg II,0,13,3,1,4,0,0,0,0,0,0,0,0,S-15
CI,410,"Middle Schl Inst, Phil, & Str",0,21,4,3,0,0,0,0,0,0,0,0,0,F-16
CI,415,"Lang Varieties,Cult,& Learning",0,15,5,2,0,2,0,0,0,0,0,0,0,F-15
CI,415,"Lang Varieties,Cult,& Learning",1,17,2,0,2,1,0,2,0,0,0,0,0,F-15
CI,415,"Lang Varieties,Cult,& Learning",0,15,4,3,0,2,1,0,0,0,0,0,0,F-15
CI,415,"Lang Varieties,Cult,& Learning",0,6,7,2,5,0,0,0,1,0,0,0,0,S-16
CI,415,"Lang Varieties,Cult,& Learning",0,17,4,0,3,0,2,0,0,0,0,0,0,S-16
CI,415,"Lang Varieties,Cult,& Learning",0,15,4,1,3,0,0,0,0,0,0,0,0,S-16
CI,415,"Lang Varieties,Cult,& Learning",0,18,6,1,0,0,0,0,0,0,0,0,0,S-15
CI,415,"Lang Varieties,Cult,& Learning",0,22,3,0,1,0,1,0,0,0,0,0,0,S-15
CI,415,"Lang Varieties,Cult,& Learning",4,15,3,2,0,1,0,0,0,0,0,0,0,S-15
CI,415,"Lang Varieties,Cult,& Learning",0,24,2,1,0,0,0,0,0,0,0,0,0,S-15
CI,415,"Lang Varieties,Cult,& Learning",7,10,1,2,3,1,0,1,0,0,1,0,0,F-16
CI,415,"Lang Varieties,Cult,& Learning",1,8,7,3,6,2,0,0,0,0,0,0,0,F-16
CI,422,"Families, Communities, Schools",0,6,13,6,0,0,0,0,0,0,0,0,0,F-16
CI,430,Teaching Children Mathematics,1,23,0,2,1,0,0,0,0,0,0,0,0,F-15
CI,430,Teaching Children Mathematics,6,16,2,0,1,0,0,0,0,0,0,0,0,F-15
CI,430,Teaching Children Mathematics,4,21,0,2,0,0,0,0,0,0,0,0,0,F-15
CI,430,Teaching Children Mathematics,6,16,0,4,0,0,0,0,0,0,0,0,0,F-15
CI,430,Teaching Children Mathematics,1,8,11,8,0,0,0,0,0,0,0,0,0,F-16
CI,430,Teaching Children Mathematics,7,12,5,0,0,1,0,0,0,0,0,0,0,F-16
CI,431,Tchg Elementary Mathematics,9,21,1,1,0,0,0,0,0,0,0,0,0,S-16
CI,432,Invest Approach Elem Math Inst,9,15,3,1,0,0,0,0,0,0,0,0,0,F-15
CI,432,Invest Approach Elem Math Inst,5,20,0,0,0,0,0,0,1,0,0,0,0,F-15
CI,432,Invest Approach Elem Math Inst,2,20,3,1,0,0,0,0,0,0,0,0,0,S-16
CI,432,Invest Approach Elem Math Inst,2,9,10,3,0,0,0,0,0,0,0,0,0,S-16
CI,432,Invest Approach Elem Math Inst,8,10,4,3,0,0,1,0,0,0,0,0,0,S-16
CI,432,Invest Approach Elem Math Inst,6,12,5,1,0,0,0,0,0,0,0,0,0,S-16
CI,433,Found of Bilingual Educ,2,9,2,4,1,6,0,0,0,0,0,0,0,F-15
CI,433,Found of Bilingual Educ,0,27,4,1,1,0,0,0,0,0,0,0,0,F-16
CI,433,Found of Bilingual Educ,0,18,1,0,2,1,1,0,0,0,0,0,0,F-16
CI,437,Educational Game Design,0,19,5,3,1,0,0,1,0,0,0,0,0,S-16
CI,437,Educational Game Design,0,23,2,1,0,0,0,0,0,0,0,0,0,S-15
CI,447,Iss Prac in Address Diversity,0,26,0,0,0,1,0,0,0,0,0,0,0,F-15
CI,447,Iss Prac in Address Diversity,1,23,0,1,0,0,0,0,0,0,0,0,1,F-15
CI,447,Iss Prac in Address Diversity,0,23,0,0,0,0,0,1,0,0,0,0,0,F-15
CI,447,Iss Prac in Address Diversity,0,17,6,1,0,0,0,0,0,0,0,0,0,S-15
CI,447,Iss Prac in Address Diversity,0,19,2,1,0,0,0,0,0,0,0,0,0,F-16
CI,448,Tchg Elem Social Studies,0,8,12,2,1,0,0,1,1,0,0,0,0,F-15
CI,448,Tchg Elem Social Studies,1,18,3,1,1,1,0,0,0,0,0,0,0,F-15
CI,448,Tchg Elem Social Studies,0,8,11,3,2,1,1,0,0,0,0,0,0,S-16
CI,448,Tchg Elem Social Studies,0,21,0,1,1,0,0,0,0,0,0,0,0,S-16
CI,450,Tchg Elem Science I,0,15,1,2,7,0,0,0,0,0,0,0,0,F-15
CI,450,Tchg Elem Science I,0,13,11,2,1,0,0,0,0,0,0,0,0,F-15
CI,450,Tchg Elem Science I,0,19,3,1,1,0,1,1,0,0,0,0,0,F-15
CI,450,Tchg Elem Science I,0,14,9,3,3,1,0,0,0,0,0,0,1,S-15
CI,450,Tchg Elem Science I,0,4,5,3,3,5,1,0,0,0,0,0,0,F-16
CI,451,Tchg Elem Science II,4,15,5,2,1,0,0,0,0,0,0,0,0,F-15
CI,451,Tchg Elem Science II,0,25,0,0,1,0,0,0,0,0,0,0,0,F-15
CI,451,Tchg Elem Science II,0,15,4,3,1,0,1,0,0,0,0,0,0,S-16
CI,451,Tchg Elem Science II,3,19,3,0,1,0,0,0,0,0,0,0,0,S-16
CI,467,Princ Tchg Lit to Child Youth,0,22,3,1,0,0,0,0,0,0,0,0,0,S-16
CI,467,Princ Tchg Lit to Child Youth,0,7,7,5,3,1,1,0,0,0,0,0,0,S-16
CI,467,Princ Tchg Lit to Child Youth,5,14,1,0,2,0,1,0,0,0,0,0,0,S-16
CI,467,Princ Tchg Lit to Child Youth,0,23,1,0,2,1,0,0,0,0,0,0,0,S-16
CI,467,Princ Tchg Lit to Child Youth,0,21,1,1,0,1,0,0,0,0,0,0,0,S-15
CI,471,Princ Prac Foster Indep Rdg,2,9,5,6,5,0,2,0,0,0,0,0,0,F-16
CI,473,Literacy in Content Areas,15,22,8,0,1,0,0,0,0,0,0,0,0,S-16
CI,473,Literacy in Content Areas,38,55,5,1,5,0,0,0,0,0,0,0,0,S-16
CI,473,Literacy in Content Areas,16,73,13,1,2,0,0,0,0,0,0,0,0,S-15
CI,475,Teach Elem Rdg & Lang Arts I,3,23,1,1,0,0,0,0,0,0,0,0,0,F-15
CI,475,Teach Elem Rdg & Lang Arts I,0,17,9,1,0,0,0,0,0,0,0,0,0,F-15
CI,475,Teach Elem Rdg & Lang Arts I,0,11,13,0,0,0,1,0,0,0,1,0,0,F-15
CI,475,Teach Elem Rdg & Lang Arts I,0,13,4,6,1,1,0,0,0,0,0,0,0,F-15
CI,475,Teach Elem Rdg & Lang Arts I,0,5,6,6,6,1,2,0,0,0,0,0,0,S-16
CI,475,Teach Elem Rdg & Lang Arts I,0,20,3,1,0,0,0,0,0,0,0,0,0,S-16
CI,475,Teach Elem Rdg & Lang Arts I,0,11,10,2,2,0,0,1,0,0,0,0,0,S-16
CI,475,Teach Elem Rdg & Lang Arts I,0,2,5,5,3,9,0,0,0,0,0,0,0,S-16
CI,476,Teach Elem Rdg & Lang Arts II,0,23,3,1,0,0,0,0,0,0,0,0,0,S-16
CI,476,Teach Elem Rdg & Lang Arts II,0,16,9,1,0,0,0,0,0,0,0,0,0,S-16
CI,476,Teach Elem Rdg & Lang Arts II,0,22,0,0,1,0,0,1,0,0,0,0,0,S-15
CI,476,Teach Elem Rdg & Lang Arts II,0,12,7,0,1,0,0,1,0,0,0,0,0,S-15
CI,476,Teach Elem & Mid Lang Arts,0,23,2,1,0,0,0,0,0,0,0,0,0,F-16
CI,476,Teach Elem & Mid Lang Arts,0,20,4,2,0,0,1,1,0,0,0,0,0,F-16
CI,476,Teach Elem & Mid Lang Arts,0,3,5,3,3,2,3,0,2,0,0,0,0,F-16
CI,477,Biling ESL Methods & Material,4,17,2,0,1,3,0,1,0,0,0,0,0,S-15
CI,541,Learning in Science,0,11,7,2,1,0,0,2,0,0,0,0,0,F-15
CI,550,Methods of Educational Inquiry,0,34,11,2,0,0,0,0,0,0,0,0,1,F-15
CI,550,Methods of Educational Inquiry,0,27,9,6,7,0,0,0,0,0,0,0,0,F-16
CLCV,100,Vocab Building-GRK & LAT Roots,0,4,3,2,4,0,2,1,0,2,1,1,3,F-15
CLCV,100,Vocab Building-GRK & LAT Roots,0,11,9,4,7,3,3,3,1,0,2,3,4,S-16
CLCV,100,Vocab Building-GRK & LAT Roots,0,4,6,3,4,3,0,3,0,0,3,3,3,S-15
CLCV,100,Vocab Building-GRK & LAT Roots,0,8,4,3,6,2,0,1,0,0,1,0,0,F-16
CLCV,102,Medical Terms-GRK & LAT Roots,6,30,13,15,7,4,3,1,2,0,1,0,3,F-15
CLCV,102,Medical Terms-GRK & LAT Roots,16,22,23,26,15,7,7,6,1,2,0,1,1,S-16
CLCV,102,Medical Terms-GRK & LAT Roots,14,38,27,20,23,7,8,7,1,2,1,1,2,S-15
CLCV,102,Medical Terms-GRK & LAT Roots,22,19,12,4,7,6,5,2,1,1,0,0,1,F-16
CLCV,111,Mythology of Greece and Rome,0,43,3,6,42,2,4,14,2,0,8,1,1,F-15
CLCV,111,Mythology of Greece and Rome,1,29,6,4,33,3,3,22,4,1,2,2,3,S-16
CLCV,111,Mythology of Greece and Rome,1,41,9,9,30,12,4,21,0,2,2,0,3,S-15
CLCV,111,Mythology of Greece and Rome,2,20,5,8,22,4,5,13,7,0,1,7,0,F-16
CLCV,114,Introduction to Greek Culture,0,93,14,12,49,6,4,20,3,0,4,0,3,F-15
CLCV,114,Introduction to Greek Culture,0,5,11,6,3,1,0,0,0,0,0,0,0,S-16
CLCV,114,Introduction to Greek Culture,1,23,13,20,15,18,14,19,5,7,3,2,12,F-16
CLCV,115,Mythology of Greece and Rome,4,14,0,3,5,0,3,1,0,0,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,3,15,0,3,2,0,0,2,1,0,1,0,0,F-15
CLCV,115,Mythology of Greece and Rome,1,18,1,1,9,0,0,0,0,0,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,2,13,3,0,7,0,1,2,0,0,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,0,19,0,2,5,1,0,0,0,0,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,4,14,0,2,6,1,1,1,0,0,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,2,18,0,1,4,0,2,0,0,0,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,0,10,4,2,7,1,0,4,0,0,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,17,8,1,1,1,0,0,0,0,0,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,0,12,1,0,6,0,0,4,0,0,0,0,1,F-15
CLCV,115,Mythology of Greece and Rome,0,20,1,1,7,0,0,1,0,0,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,0,18,1,1,5,0,1,1,0,0,0,0,1,F-15
CLCV,115,Mythology of Greece and Rome,0,11,7,4,6,0,0,0,0,1,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,1,15,3,2,4,0,1,0,0,0,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,1,13,3,0,8,1,0,1,0,0,1,0,0,F-15
CLCV,115,Mythology of Greece and Rome,0,17,3,0,7,2,0,1,0,0,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,4,15,1,0,8,0,0,1,0,0,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,2,16,3,0,3,1,1,2,0,0,0,0,0,F-15
CLCV,115,Mythology of Greece and Rome,0,16,0,0,8,0,1,2,0,0,0,0,0,S-16
CLCV,115,Mythology of Greece and Rome,4,17,0,0,7,0,0,1,0,0,0,0,0,S-16
CLCV,115,Mythology of Greece and Rome,2,18,1,1,6,1,0,0,0,0,0,0,0,S-16
CLCV,115,Mythology of Greece and Rome,0,16,1,1,5,0,1,1,0,0,0,0,2,S-16
CLCV,115,Mythology of Greece and Rome,0,18,0,2,6,0,1,0,0,0,0,1,1,S-16
CLCV,115,Mythology of Greece and Rome,1,15,2,2,6,0,1,0,0,0,1,0,0,S-16
CLCV,115,Mythology of Greece and Rome,2,18,1,1,7,0,0,1,0,0,0,0,0,S-16
CLCV,115,Mythology of Greece and Rome,2,14,3,1,5,0,0,1,0,0,0,0,0,S-16
CLCV,115,Mythology of Greece and Rome,0,16,1,3,5,0,1,1,0,0,0,0,0,S-16
CLCV,115,Mythology of Greece and Rome,7,14,1,2,4,0,0,1,1,0,0,0,0,S-16
CLCV,115,Mythology of Greece and Rome,3,11,2,1,9,0,0,1,0,0,1,0,0,S-16
CLCV,115,Mythology of Greece and Rome,0,23,2,0,5,0,0,0,0,0,0,0,0,S-16
CLCV,115,Mythology of Greece and Rome,4,13,2,3,3,0,1,0,0,0,0,0,1,S-16
CLCV,115,Mythology of Greece and Rome,4,13,3,0,8,1,1,0,0,0,0,0,0,S-16
CLCV,115,Mythology of Greece and Rome,0,8,4,2,12,0,0,0,0,0,1,0,0,S-15
CLCV,115,Mythology of Greece and Rome,0,18,0,1,8,0,0,2,0,0,0,0,0,S-15
CLCV,115,Mythology of Greece and Rome,0,17,2,0,6,0,0,1,0,0,0,0,0,S-15
CLCV,115,Mythology of Greece and Rome,0,11,6,6,4,0,0,0,0,0,0,0,0,S-15
CLCV,115,Mythology of Greece and Rome,0,21,0,0,4,1,2,0,0,0,0,0,1,S-15
CLCV,115,Mythology of Greece and Rome,0,14,3,1,10,0,0,0,0,0,0,0,1,S-15
CLCV,115,Mythology of Greece and Rome,1,15,4,1,6,1,1,0,0,0,0,0,1,S-15
CLCV,115,Mythology of Greece and Rome,0,13,2,5,7,0,1,0,0,0,0,1,0,S-15
CLCV,115,Mythology of Greece and Rome,0,14,3,3,8,0,0,0,0,0,1,0,0,S-15
CLCV,115,Mythology of Greece and Rome,0,13,0,2,8,1,2,0,1,0,0,1,0,S-15
CLCV,115,Mythology of Greece and Rome,0,11,0,2,7,1,2,2,0,1,1,0,0,S-15
CLCV,115,Mythology of Greece and Rome,0,16,1,0,3,0,0,1,0,0,0,0,1,S-15
